,country_code,organization_name,region,income_group,year,total_gdp,total_gdp_million,gdp_variation
4276,EMU,Zona del Euro,Sin region,Agregados,2020,13085484520637.5,13085484.5206375,-6.13853139607691
4277,EMU,Zona del Euro,Sin region,Agregados,2021,14563282816938.9,14563282.816938901,5.32505710242472
4526,EUU,Unión Europea,Sin region,Agregados,1960,0.0,0.0,0.0
4527,EUU,Unión Europea,Sin region,Agregados,1961,0.0,0.0,0.0
4528,EUU,Unión Europea,Sin region,Agregados,1962,0.0,0.0,0.0
4529,EUU,Unión Europea,Sin region,Agregados,1963,0.0,0.0,0.0
4530,EUU,Unión Europea,Sin region,Agregados,1964,0.0,0.0,0.0
4531,EUU,Unión Europea,Sin region,Agregados,1965,0.0,0.0,0.0
4532,EUU,Unión Europea,Sin region,Agregados,1966,0.0,0.0,0.0
4533,EUU,Unión Europea,Sin region,Agregados,1967,0.0,0.0,0.0
4534,EUU,Unión Europea,Sin region,Agregados,1968,0.0,0.0,0.0
4535,EUU,Unión Europea,Sin region,Agregados,1969,0.0,0.0,0.0
4536,EUU,Unión Europea,Sin region,Agregados,1970,725924868987.207,725924.8689872071,0.0
4537,EUU,Unión Europea,Sin region,Agregados,1971,820805938767.353,820805.9387673531,3.63454390912297
4538,EUU,Unión Europea,Sin region,Agregados,1972,990420186731.454,990420.186731454,4.75978795752734
4539,EUU,Unión Europea,Sin region,Agregados,1973,1282009474833.96,1282009.47483396,6.00902656758242
4540,EUU,Unión Europea,Sin region,Agregados,1974,1451737562396.92,1451737.5623969198,3.0957386490071
4541,EUU,Unión Europea,Sin region,Agregados,1975,1690860536769.17,1690860.5367691698,-0.66186727588321
4542,EUU,Unión Europea,Sin region,Agregados,1976,1770038998762.33,1770038.99876233,4.89212935347977
4543,EUU,Unión Europea,Sin region,Agregados,1977,2004883240813.33,2004883.24081333,2.87460404195122
4544,EUU,Unión Europea,Sin region,Agregados,1978,2442675453706.78,2442675.45370678,3.05024257841544
4545,EUU,Unión Europea,Sin region,Agregados,1979,2952813016496.02,2952813.01649602,3.87213139259161
4546,EUU,Unión Europea,Sin region,Agregados,1980,3303153419202.79,3303153.41920279,2.07523706858166
4547,EUU,Unión Europea,Sin region,Agregados,1981,2879959399737.03,2879959.39973703,0.51203529058526
4548,EUU,Unión Europea,Sin region,Agregados,1982,2777352760613.07,2777352.76061307,0.812529766835965
4549,EUU,Unión Europea,Sin region,Agregados,1983,2702046243563.73,2702046.24356373,1.4488315987705
4550,EUU,Unión Europea,Sin region,Agregados,1984,2603373084080.96,2603373.08408096,2.49633006803853
4551,EUU,Unión Europea,Sin region,Agregados,1985,2677637900275.27,2677637.90027527,2.35289509779868
4552,EUU,Unión Europea,Sin region,Agregados,1986,3744009748845.69,3744009.74884569,2.58583380481234
4553,EUU,Unión Europea,Sin region,Agregados,1987,4631210794865.9,4631210.794865901,2.52034823515181
4554,EUU,Unión Europea,Sin region,Agregados,1988,5084244437302.15,5084244.437302151,4.16243408515433
4555,EUU,Unión Europea,Sin region,Agregados,1989,5193624193917.05,5193624.19391705,3.91817292985091
4556,EUU,Unión Europea,Sin region,Agregados,1990,6498415977679.83,6498415.97767983,3.38263753330455
4557,EUU,Unión Europea,Sin region,Agregados,1991,6735958016516.45,6735958.01651645,1.85893085186051
4558,EUU,Unión Europea,Sin region,Agregados,1992,7406226527777.06,7406226.52777706,1.16014316498558
4559,EUU,Unión Europea,Sin region,Agregados,1993,6761056724468.84,6761056.72446884,-0.573680729055909
4560,EUU,Unión Europea,Sin region,Agregados,1994,7161810572797.83,7161810.57279783,2.65235826298493
4561,EUU,Unión Europea,Sin region,Agregados,1995,8295693568785.84,8295693.56878584,2.66309135322193
4562,EUU,Unión Europea,Sin region,Agregados,1996,8431210555598.21,8431210.55559821,1.88214247176903
4563,EUU,Unión Europea,Sin region,Agregados,1997,7733628894470.84,7733628.89447084,2.6535238206904
4564,EUU,Unión Europea,Sin region,Agregados,1998,7969672953198.28,7969672.95319828,3.01139248609962
4565,EUU,Unión Europea,Sin region,Agregados,1999,7925736618713.03,7925736.618713031,2.94963429082775
4566,EUU,Unión Europea,Sin region,Agregados,2000,7276322325124.59,7276322.32512459,3.90052956425635
4567,EUU,Unión Europea,Sin region,Agregados,2001,7394075520788.62,7394075.52078862,2.17590148798008
4568,EUU,Unión Europea,Sin region,Agregados,2002,8084072072170.41,8084072.07217041,1.1106872245046
4569,EUU,Unión Europea,Sin region,Agregados,2003,9931941246420.94,9931941.24642094,0.908085735120309
4570,EUU,Unión Europea,Sin region,Agregados,2004,11419079136783.3,11419079.1367833,2.59260979807212
4571,EUU,Unión Europea,Sin region,Agregados,2005,11910867005359.2,11910867.005359199,1.92472010832607
4572,EUU,Unión Europea,Sin region,Agregados,2006,12713942885571.2,12713942.885571199,3.49371539074835
4573,EUU,Unión Europea,Sin region,Agregados,2007,14728846954341.1,14728846.9543411,3.15587058453907
4574,EUU,Unión Europea,Sin region,Agregados,2008,16297814469261.3,16297814.469261302,0.640724744661554
4575,EUU,Unión Europea,Sin region,Agregados,2009,14763977813757.7,14763977.813757699,-4.34850930840265
4576,EUU,Unión Europea,Sin region,Agregados,2010,14557879372473.3,14557879.372473301,2.22520590101072
4577,EUU,Unión Europea,Sin region,Agregados,2011,15765577761094.4,15765577.7610944,1.89360090393957
4578,EUU,Unión Europea,Sin region,Agregados,2012,14642123679507.8,14642123.679507801,-0.699883405805522
4579,EUU,Unión Europea,Sin region,Agregados,2013,15294488981166.3,15294488.981166301,-0.0838216563847709
4580,EUU,Unión Europea,Sin region,Agregados,2014,15649727528817.4,15649727.5288174,1.5975742571908
4581,EUU,Unión Europea,Sin region,Agregados,2015,13552508209135.2,13552508.209135199,2.30705701046277
4582,EUU,Unión Europea,Sin region,Agregados,2016,13889010341919.9,13889010.3419199,1.97712598632882
4583,EUU,Unión Europea,Sin region,Agregados,2017,14764916098923.1,14764916.0989231,2.8384812727148
4584,EUU,Unión Europea,Sin region,Agregados,2018,15980834651544.8,15980834.6515448,2.06595299992662
4585,EUU,Unión Europea,Sin region,Agregados,2019,15693403575262.4,15693403.575262401,1.80510705489306
4586,EUU,Unión Europea,Sin region,Agregados,2020,15369441264656.7,15369441.264656698,-5.67758066256545
4587,EUU,Unión Europea,Sin region,Agregados,2021,17177419592825.0,17177419.592825,5.39252102521579
4588,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1960,0.0,0.0,0.0
4589,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1961,0.0,0.0,0.0
4590,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1962,0.0,0.0,0.0
4591,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1963,0.0,0.0,0.0
4592,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1964,0.0,0.0,0.0
4593,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1965,0.0,0.0,0.0
4594,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1966,0.0,0.0,0.0
4595,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1967,0.0,0.0,0.0
4596,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1968,47937928954.6061,47937.928954606105,0.0
4597,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1969,53448459502.3397,53448.4595023397,13.2873837256609
4598,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1970,65234112594.1613,65234.1125941613,13.5877646347724
4599,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1971,66170255267.2789,66170.2552672789,9.55223658214254
4600,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1972,75720844600.4178,75720.8446004178,2.71637695045439
4601,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1973,92813123524.3556,92813.1235243556,4.16779324248641
4602,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1974,137887977146.213,137887.977146213,9.69615048004266
4603,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1975,154864542707.763,154864.542707763,-0.374440877229119
4604,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1976,182339058414.993,182339.05841499302,7.43805802466791
4605,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1977,200664639294.375,200664.639294375,4.3513367294175
4606,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1978,220965187971.153,220965.187971153,-1.19689304348131
4607,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1979,279162465445.597,279162.46544559696,5.72571032581905
4608,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1980,349165701994.206,349165.701994206,6.12004513424496
4609,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1981,485928574483.169,485928.574483169,-4.05355383659742
4610,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1982,465404998184.75,465404.99818475,-1.15758569567282
4611,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1983,396876815304.589,396876.815304589,-4.75683794579029
4612,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1984,358804671996.678,358804.671996678,-0.652253103697007
4613,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1985,366389500696.707,366389.500696707,3.19504763025371
4614,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1986,355322563066.428,355322.563066428,2.06529728987748
4615,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1987,366256640563.002,366256.64056300203,4.31310141206076
4616,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1988,383796753768.112,383796.753768112,3.23060835329272
4617,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1989,381221002410.499,381221.00241049903,0.596894599599381
4618,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1990,551335807740.654,551335.8077406541,5.03691824789109
4619,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1991,381279136039.558,381279.136039558,-7.53574640991241
4620,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1992,347658225498.399,347658.225498399,0.636513260041326
4621,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1993,326372706412.312,326372.706412312,-1.55419177964085
4622,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1994,314271232034.45,314271.23203445,-3.80167653398267
4623,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1995,361891767353.59,361891.76735359005,0.0676468369011474
4624,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1996,374056837507.715,374056.83750771504,3.6159067154466
4625,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1997,423896061019.336,423896.061019336,4.95196825898661
4626,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1998,419655403417.542,419655.403417542,5.75010248697623
4627,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,1999,452252508221.93,452252.50822193,3.31846572690036
4628,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2000,525774255418.925,525774.255418925,5.44141568997895
4629,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2001,523412192957.654,523412.192957654,4.32545797595117
4630,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2002,514820360550.218,514820.360550218,4.6433849765003
4631,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2003,539659666714.089,539659.666714089,1.23218165539885
4632,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2004,680934260834.536,680934.260834536,11.063511977255
4633,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2005,856145781433.626,856145.781433626,5.83981223675609
4634,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2006,1060249625783.19,1060249.62578319,5.86008897292558
4635,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2007,1291599362711.97,1291599.36271197,6.0104889229296
4636,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2008,1635946519070.48,1635946.51907048,5.03558531724249
4637,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2009,1512000258084.82,1512000.2580848201,2.88247204547083
4638,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2010,1789072200654.23,1789072.20065423,6.94529223768738
4639,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2011,1682540653376.45,1682540.65337645,0.0039707493466636
4640,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2012,1885585208261.15,1885585.20826115,4.86555239812219
4641,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2013,1957251868379.96,1957251.86837996,3.47761123946083
4642,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2014,2076514700472.06,2076514.7004720601,2.15787788607926
4643,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2015,1658596905916.32,1658596.9059163202,0.922251791749389
4644,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2016,1554750684036.77,1554750.68403677,2.39598411854647
4645,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2017,1644920292995.58,1644920.29299558,2.4821982732726
4646,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2018,1729580039814.4,1729580.0398143998,2.62020692749338
4647,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2019,1794324092021.91,1794324.09202191,2.20632405453169
4648,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2020,1670522192878.45,1670522.19287845,-4.08323279631279
4649,FCS,Frágiles y situaciones de conflicto afectados,Sin region,Agregados,2021,1787344413076.99,1787344.41307699,2.15582256105782
5890,HIC,Ingreso alto,Sin region,Agregados,1960,1069412103268.11,1069412.10326811,0.0
5891,HIC,Ingreso alto,Sin region,Agregados,1961,1132019012725.27,1132019.0127252701,4.36342962670663
5892,HIC,Ingreso alto,Sin region,Agregados,1962,1221985183709.62,1221985.18370962,5.66411319415762
5893,HIC,Ingreso alto,Sin region,Agregados,1963,1316377852037.6,1316377.8520376,5.29558121142439
5894,HIC,Ingreso alto,Sin region,Agregados,1964,1436851655161.0,1436851.655161,6.34801495922579
5895,HIC,Ingreso alto,Sin region,Agregados,1965,1560359525068.65,1560359.5250686498,5.4821373154231
5896,HIC,Ingreso alto,Sin region,Agregados,1966,1711719985102.08,1711719.98510208,5.89936203505923
5897,HIC,Ingreso alto,Sin region,Agregados,1967,1836531437818.01,1836531.43781801,4.34981482072057
5898,HIC,Ingreso alto,Sin region,Agregados,1968,1991581297634.47,1991581.29763447,5.98818380446471
5899,HIC,Ingreso alto,Sin region,Agregados,1969,2191149577453.34,2191149.57745334,5.3592535378868
5900,HIC,Ingreso alto,Sin region,Agregados,1970,2393886836033.61,2393886.8360336097,3.10827071158153
5901,HIC,Ingreso alto,Sin region,Agregados,1971,2657638024756.0,2657638.024756,3.88163517778747
5902,HIC,Ingreso alto,Sin region,Agregados,1972,3082808317510.58,3082808.31751058,5.53291808466491
5903,HIC,Ingreso alto,Sin region,Agregados,1973,3730068874463.96,3730068.87446396,6.3030586328529
5904,HIC,Ingreso alto,Sin region,Agregados,1974,4205658086979.17,4205658.08697917,1.00557859500057
5905,HIC,Ingreso alto,Sin region,Agregados,1975,4692778715714.73,4692778.71571473,-0.112573991154974
5906,HIC,Ingreso alto,Sin region,Agregados,1976,5113634042484.26,5113634.04248426,5.13620879706134
5907,HIC,Ingreso alto,Sin region,Agregados,1977,5790905935900.85,5790905.935900849,4.00128072807655
5908,HIC,Ingreso alto,Sin region,Agregados,1978,6939058243167.37,6939058.243167371,4.25227123238341
5909,HIC,Ingreso alto,Sin region,Agregados,1979,8023021744700.19,8023021.744700191,4.1123977010739
5910,HIC,Ingreso alto,Sin region,Agregados,1980,8961142347078.05,8961142.347078051,1.24976552567529
5911,HIC,Ingreso alto,Sin region,Agregados,1981,9097109095643.46,9097109.09564346,1.90091936542771
5912,HIC,Ingreso alto,Sin region,Agregados,1982,9012586613575.6,9012586.6135756,-0.137213394419419
5913,HIC,Ingreso alto,Sin region,Agregados,1983,9305579844997.67,9305579.84499767,2.82315242138525
5914,HIC,Ingreso alto,Sin region,Agregados,1984,9706803680733.14,9706803.68073314,4.66479356742711
5915,HIC,Ingreso alto,Sin region,Agregados,1985,10192296975380.7,10192296.9753807,3.53582210655486
5916,HIC,Ingreso alto,Sin region,Agregados,1986,12375608763280.1,12375608.7632801,3.31005702043083
5917,HIC,Ingreso alto,Sin region,Agregados,1987,14343425094003.9,14343425.0940039,3.4733827137613
5918,HIC,Ingreso alto,Sin region,Agregados,1988,16148904789749.0,16148904.789749,4.76552956234815
5919,HIC,Ingreso alto,Sin region,Agregados,1989,16897595522758.1,16897595.5227581,3.92580220161621
5920,HIC,Ingreso alto,Sin region,Agregados,1990,18982696446957.7,18982696.4469577,3.10013813056796
5921,HIC,Ingreso alto,Sin region,Agregados,1991,20074172192035.8,20074172.1920358,1.43498910003612
